country,country_code,year,energy_source,class,issuance_irec,issuance_tigrs,issuance_ecogox,issuance_lgc,issuance_go,issuance_go_expire,issuance_go_cancel,issuance_ext,issuance_total,certified_mix,total_generation,residual_mix,total_co2,emission_factor,sources,methodology,issuance
Lebanon,LBN,2023,Wind,RES,,,,,,,,,,,0.01,0.01,0.0,0.0,EMBERS,GO,
Lebanon,LBN,2024,Solar,RES,7.10788e-05,,,,,,,,7.10788e-05,7.10788e-05,,,,,I-REC,I-REC,I-REC(E)
Lesotho,LSO,2020,Hydro,RES,,,,,,,,,,,0.43,0.43,10.0,23.25581395348837,EMBERS,GO,
Lesotho,LSO,2021,Hydro,RES,,,,,,,,,,,0.53,0.53,10.0,18.867924528301884,EMBERS,GO,
Lesotho,LSO,2022,Hydro,RES,,,,,,,,,,,0.48,0.48,10.0,20.833333333333336,EMBERS,GO,
Liberia,LBR,2020,Hydro,RES,,,,,,,,,,,0.13,0.13,0.0,0.0,EMBERS,GO,
Liberia,LBR,2020,Other (F),Fossil,,,,,,,,,,,0.32,0.32,210.0,656.25,EMBERS,GO,
Liberia,LBR,2021,Hydro,RES,,,,,,,,,,,0.13,0.13,0.0,0.0,EMBERS,GO,
Liberia,LBR,2021,Other (F),Fossil,,,,,,,,,,,0.25,0.25,160.0,640.0,EMBERS,GO,
Liberia,LBR,2022,Hydro,RES,,,,,,,,,,,0.13,0.13,0.0,0.0,EMBERS,GO,
Liberia,LBR,2022,Other (F),Fossil,,,,,,,,,,,0.26,0.26,170.0,653.8461538461538,EMBERS,GO,
Liberia,LBR,2023,Hydro,RES,,,,,,,,,,,0.13,0.13,0.0,0.0,EMBERS,GO,
Liberia,LBR,2023,Other (F),Fossil,,,,,,,,,,,0.26,0.26,170.0,653.8461538461538,EMBERS,GO,
Libya,LBY,2020,Gas,Fossil,,,,,,,,,,,21.63,21.63,19140.0,884.8821081830791,EMBERS,GO,
Libya,LBY,2020,Other (F),Fossil,,,,,,,,,,,7.86,7.86,5170.0,657.7608142493639,EMBERS,GO,
Libya,LBY,2020,Solar,RES,,,,,,,,,,,0.01,0.01,0.0,0.0,EMBERS,GO,
Libya,LBY,2021,Gas,Fossil,,,,,,,,,,,26.61,26.61,23550.0,885.0056369785794,EMBERS,GO,
Libya,LBY,2021,Other (F),Fossil,,,,,,,,,,,8.17,8.17,5380.0,658.5067319461444,EMBERS,GO,
Libya,LBY,2021,Solar,RES,,,,,,,,,,,0.01,0.01,0.0,0.0,EMBERS,GO,
Libya,LBY,2022,Gas,Fossil,,,,,,,,,,,26.7,26.7,23630.0,885.0187265917604,EMBERS,GO,
Libya,LBY,2022,Other (F),Fossil,,,,,,,,,,,8.4,8.4,5530.0,658.3333333333333,EMBERS,GO,
Libya,LBY,2022,Solar,RES,,,,,,,,,,,0.01,0.01,0.0,0.0,EMBERS,GO,
Libya,LBY,2023,Gas,Fossil,,,,,,,,,,,26.7,26.7,23630.0,885.0187265917604,EMBERS,GO,
Libya,LBY,2023,Other (F),Fossil,,,,,,,,,,,8.4,8.4,5530.0,658.3333333333333,EMBERS,GO,
Libya,LBY,2023,Solar,RES,,,,,,,,,,,0.01,0.01,0.0,0.0,EMBERS,GO,
Lithuania,LTU,2020,Bio,RES,,,,,0.0,0.001018,0.458866,0.0,0.0,0.0,0.59,0.59,130.0,220.33898305084747,EMBERS,GO,
Lithuania,LTU,2020,Gas,Fossil,,,,,,,,,,,1.7,1.7,640.0,376.47058823529414,EMBERS,GO,
Lithuania,LTU,2020,Hydro,RES,,,,,0.0,0.000149,0.64261,0.0,0.0,0.0,0.3,0.3,10.0,33.333333333333336,EMBERS,GO,
Lithuania,LTU,2020,Other (F),Fossil,,,,,,,,,,,0.43,0.43,280.0,651.1627906976744,EMBERS,GO,
Lithuania,LTU,2020,Solar,RES,,,,,0.0,0.0,0.052784,0.0,0.0,0.0,0.13,0.13,10.0,76.92307692307692,EMBERS,GO,
Lithuania,LTU,2020,Wind,RES,,,,,0.0,1e-06,0.11069,0.0,0.0,0.0,1.55,1.55,20.0,12.903225806451612,EMBERS,GO,
Lithuania,LTU,2021,Bio,RES,,,,,0.013198999999999999,0.00015,0.409099,0.013198999999999999,0.013198999999999999,0.013198999999999999,0.69,0.676801,150.0,217.3913043478261,"AIB, EMBERS",GO,AIB
Lithuania,LTU,2021,Gas,Fossil,,,,,,,,,,,1.22,1.22,460.0,377.04918032786884,EMBERS,GO,
Lithuania,LTU,2021,Hydro,RES,,,,,0.35471,0.000274,0.326613,0.35471,0.35471,0.35471,0.38,0.02528999999999998,10.0,26.31578947368421,"AIB, EMBERS",GO,AIB
Lithuania,LTU,2021,Other (F),Fossil,,,,,,,,,,,0.46,0.46,300.0,652.1739130434783,EMBERS,GO,
Lithuania,LTU,2021,Solar,RES,,,,,0.0,1e-05,0.011572,0.0,0.0,0.0,0.19,0.19,10.0,52.63157894736842,EMBERS,GO,
Lithuania,LTU,2021,Wind,RES,,,,,0.12837500000000002,0.002513,0.156927,0.12837500000000002,0.12837500000000002,0.12837500000000002,1.36,1.2316250000000002,20.0,14.705882352941176,"AIB, EMBERS",GO,AIB
Lithuania,LTU,2022,Bio,RES,,,,,0.154988,0.005363,0.187727,0.154988,0.154988,0.154988,0.19646801354432847,0.04148001354432848,46.722979744190965,237.81469004189327,"AIB, EMBERS",GO,AIB
Lithuania,LTU,2022,Gas,Fossil,,,,,,,,,,,0.5731068448424728,0.5731068448424728,136.29322666710007,237.81469004189327,EMBERS,GO,
Lithuania,LTU,2022,Hydro,RES,,,,,0.43069799999999997,0.00373,0.450276,0.43069799999999997,0.43069799999999997,0.43069799999999997,0.4443087657305031,0.013610765730503127,105.66315140509576,237.81469004189327,"AIB, EMBERS",GO,AIB
Lithuania,LTU,2022,Oil,Fossil,,,,,,,,,,,0.30065962549185044,0.30065962549185044,71.50127564445613,237.8146900418933,EMBERS,GO,
Lithuania,LTU,2022,Other (F),Fossil,,,,,,,,,,,0.1326597442792613,0.1326597442792613,31.54843596680935,237.81469004189327,EMBERS,GO,
Lithuania,LTU,2022,Other (R),RES,,,,,,,,,,,0.02139541832963019,0.02139541832963019,5.088144778377646,237.81469004189327,EMBERS,GO,
Lithuania,LTU,2022,Solar,RES,,,,,0.0,0.00014,0.055067,0.0,0.0,0.0,0.07748707338381068,0.07748707338381068,18.427564339024375,237.81469004189327,EMBERS,GO,
Lithuania,LTU,2022,Wind,RES,,,,,0.39400199999999996,0.04282,0.432808,0.39400199999999996,0.39400199999999996,0.39400199999999996,1.5321748103981427,1.1381728103981428,364.3736776248309,237.81469004189327,"AIB, EMBERS",GO,AIB
Lithuania,LTU,2023,Bio,RES,,,,,0.418497,0.000181,1.112054,0.418497,0.418497,0.418497,0.13227275894750098,0.0,19.994897611111412,151.16413818091888,"AIB, EMBERS",GO,AIB
Lithuania,LTU,2023,Gas,Fossil,,,,,,,,,,,0.6339934798400679,0.6339934798400679,95.83707799234564,151.16413818091888,EMBERS,GO,
Lithuania,LTU,2023,Hydro,RES,,,,,0.52279,0.000196,0.643688,0.52279,0.52279,0.52279,0.43012099888159866,0.0,65.01887010945283,151.16413818091888,"AIB, EMBERS",GO,AIB
Lithuania,LTU,2023,Oil,Fossil,,,,,,,,,,,0.14617111843760158,0.14617111843760158,22.095831145561064,151.16413818091888,EMBERS,GO,
Lithuania,LTU,2023,Other (F),Fossil,,,,,,,,,,,0.14220676727190143,0.14220676727190143,21.49656341815148,151.16413818091888,EMBERS,GO,
Lithuania,LTU,2023,Solar,RES,,,,,0.000923,1.7e-05,0.191495,0.000923,0.000923,0.000923,0.08010061034927812,0.07917761034927813,12.108339731214219,151.16413818091888,"AIB, EMBERS",GO,AIB
Lithuania,LTU,2023,Wind,RES,,,,,1.910918,0.004834,1.979873,1.910918,1.910918,1.910918,2.506940226272051,0.5960222262720511,378.95945877549235,151.16413818091888,"AIB, EMBERS",GO,AIB
Lithuania,LTU,2024,Bio,RES,,,,,0.492376,1.8e-05,1.237324,0.492376,0.492376,0.492376,0.7215839298631094,0.2292079298631094,85.69189780411318,118.75527469184307,"AIB, EMBERS",GO,AIB
Lithuania,LTU,2024,Gas,Fossil,,,,,,,,,,,0.7645372396843969,0.7645372396843969,90.79282991086403,118.75527469184308,EMBERS,GO,
Lithuania,LTU,2024,Hydro,RES,,,,,0.951659,0.004744,2.288358,0.951659,0.951659,0.951659,0.4346145451200801,0.0,51.61276969080554,118.75527469184308,"AIB, EMBERS",GO,AIB
Lithuania,LTU,2024,Oil,Fossil,,,,,,,,,,,0.1023695677638257,0.1023695677638257,12.156926139878367,118.75527469184308,EMBERS,GO,
Lithuania,LTU,2024,Other (F),Fossil,,,,,,,,,,,0.2274366029146028,0.2274366029146028,27.009296254103294,118.75527469184308,EMBERS,GO,
Lithuania,LTU,2024,Solar,RES,,,,,0.089071,0.021401,0.131498,0.089071,0.089071,0.089071,0.0952223579233222,0.0061513579233222065,11.30815727198913,118.75527469184308,"AIB, EMBERS",GO,AIB
Lithuania,LTU,2024,Wind,RES,,,,,3.096793,0.144652,2.975909,3.096793,3.096793,3.096793,3.3818119807306637,0.2850189807306638,401.6080107278359,118.75527469184308,"AIB, EMBERS",GO,AIB
Luxembourg,LUX,2020,Bio,RES,,,,,0.305589,0.0,0.078503,0.305589,0.305589,0.305589,0.37,0.064411,80.0,216.21621621621622,"AIB, EMBERS",GO,AIB
Luxembourg,LUX,2020,Gas,Fossil,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,60.0,333.33333333333337,EMBERS,GO,
Luxembourg,LUX,2020,Hydro,RES,,,,,0.052203,0.009173,3.362307,0.052203,0.052203,0.052203,0.09,0.037797,0.0,0.0,"AIB, EMBERS",GO,AIB
Luxembourg,LUX,2020,Other (F),Fossil,,,,,,,,,,,0.07,0.07,50.0,714.2857142857142,EMBERS,GO,
Luxembourg,LUX,2020,Solar,RES,,,,,0.010229,0.0,0.00439,0.010229,0.010229,0.010229,0.16,0.14977100000000002,10.0,62.5,"AIB, EMBERS",GO,AIB
Luxembourg,LUX,2020,Wind,RES,,,,,0.344451,0.0,0.232314,0.344451,0.344451,0.344451,0.35,0.005548999999999971,0.0,0.0,"AIB, EMBERS",GO,AIB
Luxembourg,LUX,2021,Bio,RES,,,,,0.316676,0.013988,0.142861,0.316676,0.316676,0.316676,0.39,0.073324,80.0,205.1282051282051,"AIB, EMBERS",GO,AIB
Luxembourg,LUX,2021,Gas,Fossil,,,,,,,,,,,0.17,0.17,60.0,352.94117647058823,EMBERS,GO,
Luxembourg,LUX,2021,Hydro,RES,,,,,0.04453,0.025301,2.886108,0.04453,0.04453,0.04453,0.11,0.06547,0.0,0.0,"AIB, EMBERS",GO,AIB
Luxembourg,LUX,2021,Other (F),Fossil,,,,,,,,,,,0.07,0.07,50.0,714.2857142857142,EMBERS,GO,
Luxembourg,LUX,2021,Solar,RES,,,,,0.013885999999999999,0.003803,0.036249,0.013885999999999999,0.013885999999999999,0.013885999999999999,0.18,0.16611399999999998,10.0,55.55555555555556,"AIB, EMBERS",GO,AIB
Luxembourg,LUX,2021,Wind,RES,,,,,0.281903,0.028098,0.283619,0.281903,0.281903,0.281903,0.31,0.028096999999999983,0.0,0.0,"AIB, EMBERS",GO,AIB
Luxembourg,LUX,2022,Bio,RES,,,,,0.306582,0.0,0.14238,0.306582,0.306582,0.306582,0.35234400000000005,0.045762000000000025,26.220239098188323,74.41659031568103,"AIB, EMBERS",GO,AIB
Luxembourg,LUX,2022,Gas,Fossil,,,,,,,,,,,0.10769199999999998,0.10769199999999998,8.01407144427632,74.41659031568103,EMBERS,GO,
Luxembourg,LUX,2022,Hydro,RES,,,,,0.033931,0.005536,3.076044,0.033931,0.033931,0.033931,0.07117911200000003,0.03724811200000003,5.296906816737978,74.41659031568103,"AIB, EMBERS",GO,AIB
Luxembourg,LUX,2022,Other (F),Fossil,,,,,,,,,,,0.05661700000000001,0.05661700000000001,4.213244093902913,74.41659031568103,EMBERS,GO,
Luxembourg,LUX,2022,Other (R),RES,,,,,0.0,0.0,2.8e-05,0.0,0.0,0.0,0.021999999999999995,0.021999999999999995,1.6371649869449825,74.41659031568103,EMBERS,GO,
Luxembourg,LUX,2022,Solar,RES,,,,,0.0336,0.0,0.049234,0.0336,0.0336,0.0336,0.291845,0.258245,21.718109800679933,74.41659031568103,"AIB, EMBERS",GO,AIB
Luxembourg,LUX,2022,Wind,RES,,,,,0.29810400000000004,0.007277,0.347991,0.29810400000000004,0.29810400000000004,0.29810400000000004,0.34477699999999994,0.04667299999999991,25.657128759269558,74.41659031568103,"AIB, EMBERS",GO,AIB
Luxembourg,LUX,2023,Bio,RES,,,,,0.158251,0.0,0.121963,0.158251,0.158251,0.158251,0.200945,0.04269400000000001,11.744064257391193,58.44417257155536,"AIB, EMBERS",GO,AIB
Luxembourg,LUX,2023,Gas,Fossil,,,,,,,,,,,0.084945,0.084945,4.964540239090771,58.44417257155536,EMBERS,GO,
Luxembourg,LUX,2023,Hydro,RES,,,,,0.056673999999999995,0.002028,3.051622,0.056673999999999995,0.056673999999999995,0.056673999999999995,0.11011098400000029,0.05343698400000029,6.435345350919788,58.44417257155536,"AIB, EMBERS",GO,AIB
Luxembourg,LUX,2023,Other (F),Fossil,,,,,,,,,,,0.046294999999999996,0.046294999999999996,2.705672969200155,58.444172571555356,EMBERS,GO,
Luxembourg,LUX,2023,Solar,RES,,,,,0.028198,0.000819,0.061842,0.028198,0.028198,0.028198,0.31889,0.290692,18.63726219134329,58.44417257155536,"AIB, EMBERS",GO,AIB
Luxembourg,LUX,2023,Wind,RES,,,,,0.486168,0.000888,0.511359,0.486168,0.486168,0.486168,0.5133409999999999,0.027172999999999947,30.001789992054796,58.44417257155536,"AIB, EMBERS",GO,AIB
Luxembourg,LUX,2024,Bio,RES,,,,,0.253193,0.0,0.072668,0.253193,0.253193,0.253193,0.272945,0.019751999999999992,12.605077919438312,46.18175060703919,"AIB, EMBERS",GO,AIB
Luxembourg,LUX,2024,Gas,Fossil,,,,,,,,,,,0.06141299999999999,0.06141299999999999,2.8361598500300973,46.18175060703919,EMBERS,GO,
Luxembourg,LUX,2024,Hydro,RES,,,,,0.07195199999999999,0.002768,2.938988,0.07195199999999999,0.07195199999999999,0.07195199999999999,0.1340695040000004,0.062117504000000406,6.191564397737461,46.18175060703919,"AIB, EMBERS",GO,AIB
Luxembourg,LUX,2024,Other (F),Fossil,,,,,,,,,,,0.053455,0.053455,2.46864547869928,46.18175060703919,EMBERS,GO,
Luxembourg,LUX,2024,Solar,RES,,,,,0.02521,0.0,0.043765,0.02521,0.02521,0.02521,0.5191709999999999,0.49396099999999993,23.97622564440714,46.18175060703919,"AIB, EMBERS",GO,AIB
Luxembourg,LUX,2024,Wind,RES,,,,,0.455592,0.0,0.60123,0.455592,0.455592,0.455592,0.4751550000000001,0.019563000000000108,21.94348970968771,46.18175060703919,"AIB, EMBERS",GO,AIB
Macao,MAC,2020,Bio,RES,,,,,,,,,,,0.19,0.19,40.0,210.52631578947367,EMBERS,GO,
Macao,MAC,2020,Gas,Fossil,,,,,,,,,,,0.21,0.21,120.0,571.4285714285714,EMBERS,GO,
Macao,MAC,2020,Other (F),Fossil,,,,,,,,,,,0.16,0.16,110.0,687.5,EMBERS,GO,
Macao,MAC,2021,Bio,RES,,,,,,,,,,,0.21,0.21,50.0,238.0952380952381,EMBERS,GO,
Macao,MAC,2021,Gas,Fossil,,,,,,,,,,,0.25,0.25,150.0,600.0,EMBERS,GO,
Macao,MAC,2021,Other (F),Fossil,,,,,,,,,,,0.04,0.04,30.0,750.0,EMBERS,GO,
Macao,MAC,2022,Bio,RES,,,,,,,,,,,0.2,0.2,40.0,200.0,EMBERS,GO,
Macao,MAC,2022,Gas,Fossil,,,,,,,,,,,0.25,0.25,150.0,600.0,EMBERS,GO,
Macao,MAC,2022,Other (F),Fossil,,,,,,,,,,,0.04,0.04,30.0,750.0,EMBERS,GO,
Madagascar,MDG,2020,Bio,RES,,,,,,,,,,,0.02,0.02,0.0,0.0,EMBERS,GO,
Madagascar,MDG,2020,Coal,Fossil,,,,,,,,,,,0.21,0.21,180.0,857.1428571428572,EMBERS,GO,
Madagascar,MDG,2020,Hydro,RES,,,,,,,,,,,0.82,0.82,20.0,24.390243902439025,EMBERS,GO,
Madagascar,MDG,2020,Other (F),Fossil,,,,,,,,,,,1.07,1.07,700.0,654.2056074766355,EMBERS,GO,
Madagascar,MDG,2020,Solar,RES,,,,,,,,,,,0.04,0.04,0.0,0.0,EMBERS,GO,
Madagascar,MDG,2021,Bio,RES,,,,,,,,,,,0.03,0.03,10.0,333.33333333333337,EMBERS,GO,
Madagascar,MDG,2021,Coal,Fossil,,,,,,,,,,,0.47,0.47,400.0,851.0638297872341,EMBERS,GO,
Madagascar,MDG,2021,Hydro,RES,,,,,,,,,,,0.77,0.77,20.0,25.974025974025974,EMBERS,GO,
Madagascar,MDG,2021,Other (F),Fossil,,,,,,,,,,,1.22,1.22,800.0,655.7377049180328,EMBERS,GO,
Madagascar,MDG,2021,Solar,RES,,,,,,,,,,,0.04,0.04,0.0,0.0,EMBERS,GO,
Madagascar,MDG,2022,Bio,RES,,,,,,,,,,,0.03,0.03,10.0,333.33333333333337,EMBERS,GO,
Madagascar,MDG,2022,Coal,Fossil,,,,,,,,,,,0.51,0.51,440.0,862.7450980392157,EMBERS,GO,
Madagascar,MDG,2022,Hydro,RES,,,,,,,,,,,0.82,0.82,20.0,24.390243902439025,EMBERS,GO,
Madagascar,MDG,2022,Other (F),Fossil,,,,,,,,,,,1.2,1.2,790.0,658.3333333333334,EMBERS,GO,
Madagascar,MDG,2022,Solar,RES,,,,,,,,,,,0.08,0.08,0.0,0.0,EMBERS,GO,
Malawi,MWI,2020,Bio,RES,,,,,,,,,,,0.05,0.05,10.0,200.0,EMBERS,GO,
Malawi,MWI,2020,Hydro,RES,,,,,,,,,,,1.68,1.68,40.0,23.80952380952381,EMBERS,GO,
Malawi,MWI,2020,Other (F),Fossil,,,,,,,,,,,0.01,0.01,10.0,1000.0,EMBERS,GO,
Malawi,MWI,2020,Solar,RES,,,,,,,,,,,0.01,0.01,0.0,0.0,EMBERS,GO,
Malawi,MWI,2021,Bio,RES,,,,,,,,,,,0.05,0.05,10.0,200.0,EMBERS,GO,
Malawi,MWI,2021,Hydro,RES,,,,,,,,,,,1.69,1.69,40.0,23.668639053254438,EMBERS,GO,
Malawi,MWI,2021,Other (F),Fossil,,,,,,,,,,,0.08,0.08,50.0,625.0,EMBERS,GO,
Malawi,MWI,2021,Solar,RES,,,,,,,,,,,0.01,0.01,0.0,0.0,EMBERS,GO,
Malawi,MWI,2022,Bio,RES,,,,,,,,,,,0.05,0.05,10.0,200.0,EMBERS,GO,
Malawi,MWI,2022,Hydro,RES,,,,,,,,,,,1.69,1.69,40.0,23.668639053254438,EMBERS,GO,
Malawi,MWI,2022,Other (F),Fossil,,,,,,,,,,,0.08,0.08,50.0,625.0,EMBERS,GO,
Malawi,MWI,2022,Solar,RES,,,,,,,,,,,0.01,0.01,0.0,0.0,EMBERS,GO,
Malaysia,MYS,2020,Bio,RES,0.047226000000000004,0.002721,,,,,,0.002721,0.049947000000000005,0.049947000000000005,1.23,1.180053,270.0,219.51219512195124,"I-REC, XPANSIV, EMBERS",I-REC,TIGRS
Malaysia,MYS,2020,Coal,Fossil,,,,,,,,,,,88.88,88.88,74770.0,841.2466246624663,EMBERS,GO,
Malaysia,MYS,2020,Gas,Fossil,,,,,,,,,,,53.69,53.69,33920.0,631.7750046563606,EMBERS,GO,
Malaysia,MYS,2020,Hydro,RES,0.255394,0.044096,,,,,,0.044096,0.29949000000000003,0.29949000000000003,27.3,27.000510000000002,650.0,23.80952380952381,"I-REC, XPANSIV, EMBERS",I-REC,TIGRS
Malaysia,MYS,2020,Other (F),Fossil,,,,,,,,,,,0.85,0.85,560.0,658.8235294117648,EMBERS,GO,
Malaysia,MYS,2020,Solar,RES,0.716704,0.012691,,,,,,0.012691,0.729395,0.729395,2.06,1.330605,100.0,48.543689320388346,"I-REC, XPANSIV, EMBERS",I-REC,TIGRS
Malaysia,MYS,2021,Bio,RES,0.140625,0.01355,,,,,,0.01355,0.154175,0.154175,1.23,1.075825,270.0,219.51219512195124,"I-REC, XPANSIV, EMBERS",I-REC,TIGRS
Malaysia,MYS,2021,Coal,Fossil,,,,,,,,,,,79.38,79.38,66770.0,841.1438649533889,EMBERS,GO,
Malaysia,MYS,2021,Gas,Fossil,,,,,,,,,,,60.96,60.96,38510.0,631.7257217847769,EMBERS,GO,
Malaysia,MYS,2021,Hydro,RES,0.530165,0.223105,,,,,,0.223105,0.75327,0.75327,30.2,29.44673,720.0,23.841059602649008,"I-REC, XPANSIV, EMBERS",I-REC,TIGRS
Malaysia,MYS,2021,Other (F),Fossil,,,,,,,,,,,1.14,1.14,750.0,657.8947368421053,EMBERS,GO,
Malaysia,MYS,2021,Solar,RES,0.7963,0.040344,,,,,,0.040344,0.836644,0.836644,2.3,1.4633559999999997,110.0,47.82608695652174,"I-REC, XPANSIV, EMBERS",I-REC,TIGRS
Malaysia,MYS,2022,Bio,RES,0.251647844548,0.006972,,,,,,0.006972,0.25861984454799997,0.25861984454799997,1.23,0.9713801554520001,270.0,219.51219512195124,"I-REC, XPANSIV, EMBERS",I-REC,TIGRS
Malaysia,MYS,2022,Coal,Fossil,,,,,,,,,,,77.78,77.78,65430.00000000001,841.2188223193624,EMBERS,GO,
Malaysia,MYS,2022,Gas,Fossil,,,,,,,,,,,68.45,68.45,43250.0,631.8480642804967,EMBERS,GO,
Malaysia,MYS,2022,Hydro,RES,9.05361689853,0.120752,,,,,,0.120752,9.17436889853,9.17436889853,31.78,22.605631101470003,760.0,23.914411579609816,"I-REC, XPANSIV, EMBERS",I-REC,TIGRS
Malaysia,MYS,2022,Other (F),Fossil,,,,,,,,,,,1.64,1.64,1080.0,658.5365853658537,EMBERS,GO,
Malaysia,MYS,2022,Solar,RES,2.004033399953,0.165108,,,,,,0.165108,2.169141399953,2.169141399953,2.75,0.5808586000470002,130.0,47.27272727272727,"I-REC, XPANSIV, EMBERS",I-REC,TIGRS
Malaysia,MYS,2023,Bio,RES,0.46326286,0.012374,,,,,,0.012374,0.47563686,0.47563686,1.23,0.7543631399999999,270.0,219.51219512195124,"I-REC, XPANSIV, EMBERS",I-REC,TIGRS
Malaysia,MYS,2023,Coal,Fossil,,,,,,,,,,,81.4,81.4,68470.0,841.154791154791,EMBERS,GO,
Malaysia,MYS,2023,Gas,Fossil,,,,,,,,,,,69.23,69.23,43740.0,631.8070200780008,EMBERS,GO,
Malaysia,MYS,2023,Hydro,RES,6.96002813351,0.218405,,,,,,0.218405,7.17843313351,7.17843313351,31.51,24.33156686649,750.0,23.80196762932402,"I-REC, XPANSIV, EMBERS",I-REC,TIGRS
Malaysia,MYS,2023,Other (F),Fossil,,,,,,,,,,,1.19,1.19,780.0,655.4621848739496,EMBERS,GO,
Malaysia,MYS,2023,Solar,RES,2.694923634142,0.249474,,,,,,0.249474,2.944397634142,2.944397634142,3.24,0.29560236585800004,150.0,46.29629629629629,"I-REC, XPANSIV, EMBERS",I-REC,TIGRS
Malaysia,MYS,2024,Bio,RES,0.552246735,0.016,,,,,,0.016,0.568246735,0.568246735,1.47,0.901753265,320.0,217.687074829932,"I-REC, XPANSIV, EMBERS",I-REC,TIGRS
Malaysia,MYS,2024,Coal,Fossil,,,,,,,,,,,85.33,85.33,71780.0,841.2047345599437,EMBERS,GO,
Malaysia,MYS,2024,Gas,Fossil,,,,,,,,,,,72.71,72.71,45940.0,631.8250584513822,EMBERS,GO,
Malaysia,MYS,2024,Hydro,RES,7.9163028375,0.123865,,,,,,0.123865,8.0401678375,8.0401678375,33.41,25.369832162499996,790.0,23.645615085303803,"I-REC, XPANSIV, EMBERS",I-REC,TIGRS
Malaysia,MYS,2024,Other (F),Fossil,,,,,,,,,,,1.18,1.18,780.0,661.0169491525425,EMBERS,GO,
Malaysia,MYS,2024,Solar,RES,3.70204180561,0.302458,,,,,,0.302458,4.00449980561,4.00449980561,4.12,0.11550019439000003,200.0,48.543689320388346,"I-REC, XPANSIV, EMBERS",I-REC,TIGRS
Maldives,MDV,2020,Other (F),Fossil,,,,,,,,,,,0.78,0.78,510.0,653.8461538461538,EMBERS,GO,
Maldives,MDV,2020,Solar,RES,,,,,,,,,,,0.04,0.04,0.0,0.0,EMBERS,GO,
Maldives,MDV,2021,Other (F),Fossil,,,,,,,,,,,0.79,0.79,520.0,658.2278481012657,EMBERS,GO,
Maldives,MDV,2021,Solar,RES,,,,,,,,,,,0.05,0.05,0.0,0.0,EMBERS,GO,
Maldives,MDV,2022,Other (F),Fossil,,,,,,,,,,,0.79,0.79,520.0,658.2278481012657,EMBERS,GO,
Maldives,MDV,2022,Solar,RES,,,,,,,,,,,0.06,0.06,0.0,0.0,EMBERS,GO,
Maldives,MDV,2023,Other (F),Fossil,,,,,,,,,,,0.79,0.79,520.0,658.2278481012657,EMBERS,GO,
Maldives,MDV,2023,Solar,RES,,,,,,,,,,,0.06,0.06,0.0,0.0,EMBERS,GO,
Mali,MLI,2020,Bio,RES,,,,,,,,,,,0.07,0.07,20.0,285.71428571428567,EMBERS,GO,
Mali,MLI,2020,Hydro,RES,,,,,,,,,,,1.44,1.44,30.0,20.833333333333336,EMBERS,GO,
Mali,MLI,2020,Other (F),Fossil,,,,,,,,,,,2.33,2.33,1530.0,656.6523605150214,EMBERS,GO,
Mali,MLI,2020,Solar,RES,,,,,,,,,,,0.1,0.1,0.0,0.0,EMBERS,GO,
Mali,MLI,2021,Bio,RES,,,,,,,,,,,0.07,0.07,20.0,285.71428571428567,EMBERS,GO,
Mali,MLI,2021,Hydro,RES,,,,,,,,,,,1.33,1.33,30.0,22.55639097744361,EMBERS,GO,
Mali,MLI,2021,Other (F),Fossil,,,,,,,,,,,2.4,2.4,1580.0,658.3333333333334,EMBERS,GO,
Mali,MLI,2021,Solar,RES,,,,,,,,,,,0.14,0.14,10.0,71.42857142857142,EMBERS,GO,
Mali,MLI,2022,Bio,RES,,,,,,,,,,,0.07,0.07,20.0,285.71428571428567,EMBERS,GO,
Mali,MLI,2022,Hydro,RES,,,,,,,,,,,1.64,1.64,40.0,24.390243902439025,EMBERS,GO,
Mali,MLI,2022,Other (F),Fossil,,,,,,,,,,,2.48,2.48,1630.0,657.258064516129,EMBERS,GO,
Mali,MLI,2022,Solar,RES,,,,,,,,,,,0.15,0.15,10.0,66.66666666666667,EMBERS,GO,
Mali,MLI,2023,Bio,RES,,,,,,,,,,,0.07,0.07,20.0,285.71428571428567,EMBERS,GO,
Mali,MLI,2023,Hydro,RES,,,,,,,,,,,1.64,1.64,40.0,24.390243902439025,EMBERS,GO,
Mali,MLI,2023,Other (F),Fossil,,,,,,,,,,,2.5,2.5,1650.0,660.0,EMBERS,GO,
Mali,MLI,2023,Solar,RES,,,,,,,,,,,0.15,0.15,10.0,66.66666666666667,EMBERS,GO,
Malta,MLT,2020,Bio,RES,,,,,,,,,,,0.01,0.01,0.0,0.0,EMBERS,GO,
Malta,MLT,2020,Gas,Fossil,,,,,,,,,,,1.84,1.84,1040.0,565.2173913043478,EMBERS,GO,
Malta,MLT,2020,Other (F),Fossil,,,,,,,,,,,0.06,0.06,40.0,666.6666666666667,EMBERS,GO,
Malta,MLT,2020,Solar,RES,,,,,,,,,,,0.24,0.24,10.0,41.66666666666667,EMBERS,GO,
Malta,MLT,2021,Bio,RES,,,,,,,,,,,0.01,0.01,0.0,0.0,EMBERS,GO,
Malta,MLT,2021,Gas,Fossil,,,,,,,,,,,1.91,1.91,1080.0,565.4450261780105,EMBERS,GO,
Malta,MLT,2021,Other (F),Fossil,,,,,,,,,,,0.04,0.04,30.0,750.0,EMBERS,GO,
