country,country_code,year,total_generation,total_co2,total_certified,perc_tracked_total,perc_residual,perc_tracked_renewables,perc_green,residualmix_gco2kwh,methodology
Seychelles,SYC,2023,0.63,360.0,0,0.0,100.0,0.0,14.285714285714285,,GO
Sierra Leone,SLE,2020,0.19999999999999998,10.0,0,0.0,100.0,0.0,95.0,,GO
Sierra Leone,SLE,2021,0.19999999999999998,10.0,0,0.0,100.0,0.0,95.0,,GO
Sierra Leone,SLE,2022,0.19999999999999998,10.0,0,0.0,100.0,0.0,95.0,,GO
Sierra Leone,SLE,2023,0.21,10.0,0,0.0,100.0,0.0,95.23809523809523,,GO
Singapore,SGP,2020,53.07,26780.0,0.26440699999999995,0.498223101563972,99.50177689843603,17.745436241610733,2.8076125871490483,,I-REC
Singapore,SGP,2021,55.79,28240.0,0.39533699999999994,0.7086162394694389,99.29138376053056,24.403518518518514,2.9037461910736697,,I-REC
Singapore,SGP,2022,56.919999999999995,28700.0,0.671110230861,1.1790411645484893,98.8209588354515,28.803014200042913,4.093464511595222,,I-REC
Singapore,SGP,2023,57.32,28710.0,1.107269582587,1.9317333959996512,98.06826660400034,42.58729163796154,4.535938590369852,,I-REC
Singapore,SGP,2024,59.61,29730.0,1.592044035064,2.670766708713303,97.3292332912867,54.151157655238094,4.9320583794665325,,I-REC
Slovakia,SVK,2020,28.509999999999998,4520.0,1.9703760000000001,6.91117502630656,93.08882497369343,28.764613138686133,24.02665731322343,,GO
Slovakia,SVK,2021,29.7,4970.0,2.922252,9.839232323232324,90.16076767676768,43.16472673559823,22.794612794612792,,GO
Slovakia,SVK,2022,26.54,3770.0,3.2568230000000002,12.271375282592315,87.72862471740768,55.95915807560138,21.929163526752074,,GO
Slovakia,SVK,2023,29.53,3400.0,7.0416919999999985,23.84589231290213,76.15410768709788,65.53666169895675,22.722654927192686,,GO
Slovakia,SVK,2024,29.33,2830.0,16.293172000000002,55.551217183770895,44.448782816229105,83.77945945945946,23.968632799181723,,GO
Slovenia,SVN,2020,16.89,4680.0,4.551346,26.946986382474837,73.05301361752517,81.56534050179212,33.03730017761989,,GO
Slovenia,SVN,2021,15.59,4200.0,4.471914000000001,28.68450288646569,71.3154971135343,82.20430147058825,34.89416292495189,,GO
Slovenia,SVN,2022,13.36,3440.0,9.45726,70.787874251497,29.212125748503,69.41280098280099,30.46407185628743,,GO
Slovenia,SVN,2023,15.549999999999999,3500.0,10.100112000000001,64.95248874598072,35.047511254019284,70.30512698412699,40.5144694533762,,GO
Slovenia,SVN,2024,17.04,3870.0,9.177625,53.859301643192495,46.140698356807505,71.62040389972142,42.136150234741784,,GO
Solomon Islands,SLB,2020,0.1,70.0,0,0.0,100.0,,0.0,,GO
Solomon Islands,SLB,2021,0.1,70.0,0,0.0,100.0,,0.0,,GO
Solomon Islands,SLB,2022,0.11,70.0,0,0.0,100.0,0.0,9.090909090909092,,GO
Solomon Islands,SLB,2023,0.11,70.0,0,0.0,100.0,0.0,9.090909090909092,,GO
Somalia,SOM,2020,0.37000000000000005,220.0,0,0.0,100.0,0.0,8.108108108108107,,GO
Somalia,SOM,2021,0.38,220.0,0,0.0,100.0,0.0,10.526315789473683,,GO
Somalia,SOM,2022,0.42000000000000004,220.0,0,0.0,100.0,0.0,19.047619047619047,,GO
Somalia,SOM,2023,0.42000000000000004,220.0,0.000763,0.18166666666666664,99.81833333333333,0.9537499999999999,19.047619047619047,,I-REC
Somalia,SOM,2024,0.0,0.0,7.4e-05,,100.0,,,,I-REC
South Africa,ZAF,2020,239.46,183660.0,0.463429,0.193530861104151,99.80646913889585,3.3125732666190135,5.8423118683704995,,I-REC
South Africa,ZAF,2021,244.39999999999998,181960.0,0.598943899,0.24506706178396073,99.75493293821604,3.3535492665173576,7.307692307692308,,I-REC
South Africa,ZAF,2022,238.84000000000003,174340.0,1.518918901715,0.6359566662682129,99.36404333373179,6.5217642838772,9.751297940043543,,I-REC
South Africa,ZAF,2023,233.70999999999998,166460.0,1.76286646482,0.7542965490650808,99.24570345093493,5.947592661336032,12.68238415129862,,I-REC
South Africa,ZAF,2024,249.07,177810.0,4.7061725596279995,1.889497956248444,98.11050204375155,14.471625337109467,13.056570442044407,,I-REC
South Korea,KOR,2020,577.11,264100.0,0,0.0,100.0,0.0,7.000398537540503,,GO
South Korea,KOR,2021,607.76,279230.0,0,0.0,100.0,0.0,7.914308279584047,,GO
South Korea,KOR,2022,622.59,272720.0,0,0.0,100.0,0.0,8.912767631988949,,GO
South Korea,KOR,2023,617.49,263870.0,0,0.0,100.0,0.0,9.566146820191419,,GO
South Korea,KOR,2024,625.38,259940.0,0,0.0,100.0,0.0,9.709296747577472,,GO
South Sudan,SSD,2020,0.56,360.0,0,0.0,100.0,0.0,1.7857142857142856,,GO
South Sudan,SSD,2021,0.5800000000000001,370.0,0.000676,0.116551724137931,99.88344827586207,3.38,3.4482758620689653,,I-REC
South Sudan,SSD,2022,0.54,330.0,0.000862126,0.15965296296296294,99.84034703703703,2.155315,7.4074074074074066,,I-REC
South Sudan,SSD,2023,0.5900000000000001,360.0,0,0.0,100.0,0.0,6.779661016949151,,GO
South Sudan,SSD,2024,0.0,0.0,0.0008158600000000001,,100.0,,,,I-REC
Spain,ESP,2020,259.46999999999997,51660.0,21.049798000000003,8.11261340424712,91.88738659575287,18.498811846383692,43.854780899525956,,GO
Spain,ESP,2021,270.75,52400.0,30.923046,11.42125429362881,88.5787457063712,24.590891451292247,46.445060018467224,,GO
Spain,ESP,2022,287.15,62350.0,33.228168999999994,11.571711300713911,88.42828869928609,27.034552924904396,42.80341285042661,,GO
Spain,ESP,2023,279.84000000000003,47370.0,37.364245999999994,13.352003287592906,86.64799671240709,25.855820358452704,51.6402229845626,,GO
Spain,ESP,2024,280.39,40980.0,46.728707,16.665611113092478,83.33438888690752,29.130794214824512,57.209600913014015,,GO
Sri Lanka,LKA,2020,16.49,8460.0,0.009599,0.05821103699211644,99.94178896300788,0.16380546075085323,35.53668890236508,,I-REC
Sri Lanka,LKA,2021,17.5,7320.0,0.066841,0.3819485714285714,99.61805142857143,0.7736226851851851,49.37142857142858,,I-REC
Sri Lanka,LKA,2022,17.38,8860.0,0.095604866,0.5500855350978137,99.44991446490219,1.4845476086956522,37.05408515535098,,I-REC
Sri Lanka,LKA,2023,16.46,6840.0,0.19739829720000002,1.1992606148238154,98.80073938517619,2.46132540149626,48.72417982989064,,I-REC
Sri Lanka,LKA,2024,17.14,6470.0,0.32233766044,1.8806164553092184,98.11938354469078,3.3966033766069548,55.36756126021003,,I-REC
Sudan,SDN,2020,17.2,4260.0,0,0.0,100.0,0.0,64.82558139534883,,GO
Sudan,SDN,2021,17.7,4630.0,0,0.0,100.0,0.0,62.655367231638415,,GO
Sudan,SDN,2022,16.78,3430.0,0,0.0,100.0,0.0,71.75208581644816,,GO
Sudan,SDN,2023,16.75,3590.0,0,0.0,100.0,0.0,70.1492537313433,,GO
Suriname,SUR,2020,2.05,710.0,0,0.0,100.0,0.0,48.29268292682927,,GO
Suriname,SUR,2021,2.09,730.0,0,0.0,100.0,0.0,48.32535885167464,,GO
Suriname,SUR,2022,2.11,790.0,0,0.0,100.0,0.0,44.54976303317536,,GO
Suriname,SUR,2023,2.14,820.0,0.001903,0.0889252336448598,99.91107476635514,0.2068478260869565,42.99065420560748,,I-REC
Suriname,SUR,2024,0.0,0.0,0.003661424,,100.0,,,,I-REC
Sweden,SWE,2020,163.78,6340.0,74.739327,45.63397667602882,54.36602332397118,63.49269930444089,68.46989864452313,,GO
Sweden,SWE,2021,171.78,7170.0,85.995132,50.06120153684945,49.93879846315055,65.20780043196545,67.3826988007917,,GO
Sweden,SWE,2022,173.05,7100.0,94.649234,54.694732158335746,45.305267841664254,68.24017339084834,68.321294423577,,GO
Sweden,SWE,2023,166.44,6390.0,93.375795,56.101775414563804,43.898224585436196,68.22360169491523,69.47849074741649,,GO
Sweden,SWE,2024,173.32999999999998,6220.0,100.870771,58.19579472682168,41.80420527317832,69.0516018249689,69.54941441181562,,GO
Switzerland,CHE,2020,68.49,2510.0,47.720727,69.67546649145861,30.324533508541393,84.97296948356808,62.198861147612796,,GO
Switzerland,CHE,2021,63.09,2430.0,45.106743,71.49586780789349,28.50413219210651,86.71044989288264,66.5874148042479,,GO
Switzerland,CHE,2022,61.73,2300.0,50.95659,82.54752956423134,17.45247043576866,90.05413170325092,58.302284140612336,,GO
Switzerland,CHE,2023,69.92,2390.0,54.00091400000001,77.23242848970253,22.767571510297472,88.1417965564114,63.12929061784898,,GO
Switzerland,CHE,2024,78.22,2660.0,59.821755,76.47884812068526,23.521151879314743,87.71940652256353,67.42521094349271,,GO
Syria,SYR,2020,21.03,14530.0,0,0.0,100.0,0.0,3.8040893961008084,,GO
Syria,SYR,2021,21.709999999999997,15030.0,0,0.0,100.0,0.0,3.8691847075080616,,GO
Syria,SYR,2022,20.080000000000002,13700.0,0,0.0,100.0,0.0,4.382470119521912,,GO
Taiwan,TWN,2020,279.99,181430.0,0.061134,0.02183435122682953,99.97816564877317,0.4562238805970149,4.785885210186078,,I-REC
Taiwan,TWN,2021,291.03000000000003,189760.0,0.079901,0.0274545579493523,99.97254544205065,0.5082760814249364,5.4015049994845885,,I-REC
Taiwan,TWN,2022,288.19,184220.0,0.06459458700000001,0.022413889100940356,99.97758611089905,0.29241551380715264,7.665082063916165,,I-REC
Taiwan,TWN,2023,282.28,181850.0,0.052818199999999996,0.01871127958055831,99.98128872041944,0.21026353503184717,8.898965566104577,,I-REC
Taiwan,TWN,2024,288.56,183280.0,0.054349,0.018834557804269476,99.98116544219573,0.17248175182481754,10.919739395619628,,I-REC
Tajikistan,TJK,2020,20.099999999999998,2210.0,0,0.0,100.0,0.0,90.0995024875622,,GO
Tajikistan,TJK,2021,20.72,2290.0,0,0.0,100.0,0.0,90.05791505791507,,GO
Tajikistan,TJK,2022,21.490000000000002,1860.0,0,0.0,100.0,0.0,92.69427640763146,,GO
Tajikistan,TJK,2023,21.6,1890.0,0,0.0,100.0,0.0,92.59259259259258,,GO
Tajikistan,TJK,2024,21.48,2120.0,0,0.0,100.0,0.0,91.34078212290503,,GO
Tanzania,TZA,2020,7.83,2340.0,0,0.0,100.0,0.0,41.37931034482759,,GO
Tanzania,TZA,2021,8.65,2770.0,0,0.0,100.0,0.0,36.878612716763,,GO
Tanzania,TZA,2022,9.62,3360.0,0,0.0,100.0,0.0,30.35343035343035,,GO
Tanzania,TZA,2023,10.98,4080.0,0,0.0,100.0,0.0,25.500910746812384,,GO
Thailand,THA,2020,176.48,100839.99999999999,1.533823,0.8691200135992748,99.13087998640073,6.115721690590112,14.211242067089755,,I-REC
Thailand,THA,2021,176.35999999999999,99980.0,3.966145742599,2.248891893059084,97.75110810694092,14.983550217601058,15.009072352007259,,I-REC
Thailand,THA,2022,180.37,101210.0,8.533176238277001,4.730928778775296,95.2690712212247,29.96199521866924,15.789765482064647,,I-REC
Thailand,THA,2023,190.48000000000002,104750.0,9.5153929157,4.995481371115077,95.00451862888492,31.973766517809143,15.623687526249471,,I-REC
Thailand,THA,2024,199.52,110820.0,10.496243552912,5.260747570625501,94.7392524293745,35.448306494130364,14.840617481956695,,I-REC
Timor-Leste,TLS,2020,0.5,330.0,0,0.0,100.0,,0.0,,GO
Timor-Leste,TLS,2021,0.51,340.0,0,0.0,100.0,,0.0,,GO
Timor-Leste,TLS,2022,0.51,340.0,0,0.0,100.0,,0.0,,GO
Timor-Leste,TLS,2023,0.51,340.0,0,0.0,100.0,,0.0,,GO
Togo,TGO,2020,0.61,310.0,0,0.0,100.0,0.0,14.754098360655737,,GO
Togo,TGO,2021,0.71,330.0,0,0.0,100.0,0.0,22.535211267605636,,GO
Togo,TGO,2022,0.9,430.0,0,0.0,100.0,0.0,20.0,,GO
Togo,TGO,2023,0.92,440.0,0,0.0,100.0,0.0,20.652173913043477,,GO
Tonga,TON,2020,0.06999999999999999,40.0,0,0.0,100.0,0.0,14.285714285714288,,GO
Tonga,TON,2021,0.06999999999999999,40.0,0,0.0,100.0,0.0,14.285714285714288,,GO
Tonga,TON,2022,0.08,50.0,0,0.0,100.0,0.0,12.5,,GO
Tonga,TON,2023,0.06999999999999999,40.0,0,0.0,100.0,0.0,14.285714285714288,,GO
Trinidad and Tobago,TTO,2020,9.23,6290.0,0,0.0,100.0,0.0,0.10834236186348861,,GO
Trinidad and Tobago,TTO,2021,9.270000000000001,6320.0,0,0.0,100.0,0.0,0.10787486515641855,,GO
Trinidad and Tobago,TTO,2022,9.5,6480.0,0,0.0,100.0,0.0,0.10526315789473684,,GO
Trinidad and Tobago,TTO,2023,9.5,6480.0,0,0.0,100.0,0.0,0.10526315789473684,,GO
Tunisia,TUN,2020,21.38,12070.0,0,0.0,100.0,0.0,3.13376987839102,,GO
Tunisia,TUN,2021,21.9,12360.0,0,0.0,100.0,0.0,3.105022831050228,,GO
Tunisia,TUN,2022,21.41,12110.0,0,0.0,100.0,0.0,3.035964502568893,,GO
Tunisia,TUN,2023,21.29,11930.0,0,0.0,100.0,0.0,3.945514325974637,,GO
Tunisia,TUN,2024,20.83,11670.0,0,0.0,100.0,0.0,3.984637542006722,,GO
Turkmenistan,TKM,2020,25.76,33660.0,0,0.0,100.0,,0.0,,GO
Turkmenistan,TKM,2021,28.400000000000002,37090.0,0,0.0,100.0,0.0,0.0352112676056338,,GO
Turkmenistan,TKM,2022,32.6,42580.0,0,0.0,100.0,0.0,0.030674846625766874,,GO
Turkmenistan,TKM,2023,33.79,44140.0,0,0.0,100.0,0.0,0.029594554601953243,,GO
Turks and Caicos Islands,TCA,2020,0.25,160.0,0,0.0,100.0,,0.0,,GO
Turks and Caicos Islands,TCA,2021,0.26,170.0,0,0.0,100.0,,0.0,,GO
Turks and Caicos Islands,TCA,2022,0.26,170.0,0,0.0,100.0,,0.0,,GO
Turks and Caicos Islands,TCA,2023,0.26,170.0,0,0.0,100.0,,0.0,,GO
Türkiye,TUR,2020,302.0,145700.0,5.158671000000001,1.7081692052980137,98.29183079470198,4.051418361737218,42.16225165562914,,I-REC
Türkiye,TUR,2021,327.88,164140.0,12.680229,3.8673383554959133,96.13266164450408,10.924639441716206,35.40014639502257,,I-REC
Türkiye,TUR,2022,320.56,156400.0,20.27848825301,6.325957154046044,93.67404284595395,15.093776146639376,41.9110306962815,,I-REC
Türkiye,TUR,2023,319.79,157880.0,24.41613748993,7.635053469442446,92.36494653055756,18.17488275266488,42.00881828700084,,I-REC
Türkiye,TUR,2024,341.22,160270.0,25.40873065094,7.446436507514213,92.5535634924858,16.32427282424671,45.615731785944554,,I-REC
UAE,ARE,2020,137.31,88660.0,2.6890039999999997,1.958345349938096,98.0416546500619,17.433938223938224,3.772485616488238,,I-REC
UAE,ARE,2021,149.05,90220.0,12.027452,8.06940758134854,91.93059241865146,44.735872,4.193223750419322,,I-REC
UAE,ARE,2022,155.42,86800.0,22.906960999443,14.738747265115817,85.26125273488418,46.82834837990968,4.98648822545361,,I-REC
UAE,ARE,2023,167.53,81050.0,40.674671360000005,24.279037402256314,75.72096259774369,64.33606925698705,8.756640601683282,,I-REC
UAE,ARE,2024,177.26,82870.0,46.055177490220004,25.981709065903196,74.0182909340968,61.60934995019206,8.811914701568318,,I-REC
US Virgin Islands,VIR,2020,0.64,410.0,0,0.0,100.0,0.0,1.5625,,GO
US Virgin Islands,VIR,2021,0.66,420.0,0,0.0,100.0,0.0,3.0303030303030303,,GO
US Virgin Islands,VIR,2022,0.68,430.0,0,0.0,100.0,0.0,2.941176470588235,,GO
US Virgin Islands,VIR,2023,0.67,430.0,0,0.0,100.0,0.0,2.9850746268656714,,GO
Uganda,UGA,2020,4.6,250.0,0.09735400000000001,2.1163913043478266,97.88360869565217,2.1730803571428576,97.39130434782608,,I-REC
Uganda,UGA,2021,5.27,290.0,0.050572000000000006,0.9596204933586339,99.04037950664137,0.9838910505836577,97.53320683111954,,I-REC
Uganda,UGA,2022,5.75,330.0,0.10672285843,1.8560497118260868,98.14395028817391,1.9057653291071426,97.3913043478261,,I-REC
Uganda,UGA,2023,0.0,0.0,0.069439839,,100.0,,,,I-REC
Uganda,UGA,2024,0.0,0.0,0.145503914,,100.0,,,,I-REC
Ukraine,UKR,2020,147.79000000000002,48090.0,0,0.0,100.0,0.0,11.46897625008458,,GO
Ukraine,UKR,2021,156.44,43720.0,0,0.0,100.0,0.0,13.851956021477886,,GO
Ukraine,UKR,2022,111.51,27930.0,0,0.0,100.0,0.0,16.411084207694373,,GO
United Kingdom,GBR,2020,310.3,75260.0,0,0.0,100.0,0.0,43.06477602320335,,GO
United Kingdom,GBR,2021,307.9,82240.0,0,0.0,100.0,0.0,39.782396882104585,,GO
United Kingdom,GBR,2022,324.58,82760.0,0,0.0,100.0,0.0,41.61069690061002,,GO
United Kingdom,GBR,2023,292.53,68930.0,0,0.0,100.0,0.0,46.37814924964962,,GO
United Kingdom,GBR,2024,284.16,61530.0,0,0.0,100.0,0.0,50.64752252252253,,GO
United States of America,USA,2020,4043.1800000000003,1664570.0,0,0.0,100.0,0.0,20.315692103740123,,GO
United States of America,USA,2021,4153.62,1760060.0,0,0.0,100.0,0.0,20.742870074778143,,GO
United States of America,USA,2022,4286.89,1759200.0,0,0.0,100.0,0.0,22.350468521468944,,GO
United States of America,USA,2023,4253.91,1671140.0,0,0.0,100.0,0.0,22.678900117774,,GO
United States of America,USA,2024,4387.26,1682730.0,0,0.0,100.0,0.0,24.100007749711665,,GO
Uruguay,URY,2020,13.57,1280.0,0,0.0,100.0,0.0,94.03095062638174,,GO
Uruguay,URY,2021,15.99,2410.0,0,0.0,100.0,0.0,84.61538461538461,,GO
Uruguay,URY,2022,14.86,1640.0,0,0.0,100.0,0.0,90.7806191117093,,GO
Uruguay,URY,2023,12.879999999999999,1490.0,0,0.0,100.0,0.0,92.00310559006212,,GO
Uruguay,URY,2024,17.27,1670.0,0,0.0,100.0,0.0,94.61493920092646,,GO
Uzbekistan,UZB,2020,66.53,76450.0,0,0.0,100.0,0.0,7.530437396663158,,GO
Uzbekistan,UZB,2021,71.44,82190.0,0,0.0,100.0,0.0,7.026875699888017,,GO
Uzbekistan,UZB,2022,75.07000000000001,84180.0,0,0.0,100.0,0.0,9.218063141068336,,GO
Uzbekistan,UZB,2023,76.25,85490.0,0.007,0.009180327868852459,99.99081967213115,0.09929078014184398,9.245901639344261,,I-REC
Uzbekistan,UZB,2024,0.0,0.0,0.313539,,100.0,,,,I-REC
Vanuatu,VUT,2020,0.09,40.0,0,0.0,100.0,0.0,33.33333333333333,,GO
Vanuatu,VUT,2021,0.08,40.0,0,0.0,100.0,0.0,25.0,,GO
Vanuatu,VUT,2022,0.08,40.0,0,0.0,100.0,0.0,25.0,,GO
Vanuatu,VUT,2023,0.08,40.0,0,0.0,100.0,0.0,25.0,,GO
Venezuela,VEN,2020,80.50999999999999,14860.0,0,0.0,100.0,0.0,77.67979133026954,,GO
Venezuela,VEN,2021,82.93,14450.0,0,0.0,100.0,0.0,79.23549981912457,,GO
Venezuela,VEN,2022,82.36,14860.0,0,0.0,100.0,0.0,78.36328314715882,,GO
Venezuela,VEN,2023,82.94,14950.0,0,0.0,100.0,0.0,78.38196286472149,,GO
Vietnam,VNM,2020,244.0,128970.0,0.931092,0.38159508196721315,99.61840491803278,1.096047086521483,34.81557377049181,,I-REC
Vietnam,VNM,2021,253.60999999999999,120510.0,4.456676979,1.7572954453688734,98.24270455463113,4.108293675331859,42.774338551318955,,I-REC
Vietnam,VNM,2022,265.11,110150.0,15.7417610033,5.937822414582626,94.06217758541737,12.004698393426372,49.46248726943532,,I-REC
Vietnam,VNM,2023,276.59,130790.0,22.432493803417,8.110377744465454,91.88962225553455,18.88734007191799,42.94081492461767,,I-REC
Vietnam,VNM,2024,303.58,147580.0,23.246393674884,7.657419354003558,92.34258064599643,18.110309812156434,42.28210027011003,,I-REC
Yemen,YEM,2020,2.9400000000000004,1700.0,0,0.0,100.0,0.0,16.666666666666664,,GO
Yemen,YEM,2021,2.92,1720.0,0,0.0,100.0,0.0,17.123287671232877,,GO
Yemen,YEM,2022,3.0300000000000002,1770.0,0,0.0,100.0,0.0,16.83168316831683,,GO
Yemen,YEM,2023,3.0700000000000003,1800.0,0,0.0,100.0,0.0,16.938110749185668,,GO
Zambia,ZMB,2020,15.23,2060.0,0,0.0,100.0,0.0,85.48916611950098,,GO
Zambia,ZMB,2021,17.72,1540.0,0,0.0,100.0,0.0,91.98645598194129,,GO
Zambia,ZMB,2022,19.470000000000002,2180.0,0.0072510000000000005,0.03724191063174114,99.96275808936826,0.041889081455805895,88.90600924499228,,I-REC
Zambia,ZMB,2023,19.46,2160.0,0.007385,0.03794964028776979,99.96205035971224,0.04263856812933026,89.00308324768754,,I-REC
Zambia,ZMB,2024,0.0,0.0,0.01427855,,100.0,,,,I-REC
Zimbabwe,ZWE,2020,6.71,2490.0,0,0.0,100.0,0.0,58.569299552906116,,GO
Zimbabwe,ZWE,2021,8.569999999999999,2310.0,0,0.0,100.0,0.0,70.7117852975496,,GO
Zimbabwe,ZWE,2022,8.94,2660.0,0,0.0,100.0,0.0,67.337807606264,,GO
Zimbabwe,ZWE,2023,8.31,2480.0,0,0.0,100.0,0.0,67.50902527075813,,GO
Zimbabwe,ZWE,2024,0.0,0.0,0.003204538,,100.0,,,,I-REC
